,mass_excess,binding_energy,beta_ener,atomic_mass,radius_val,1N-Z,n,z,A,EL,O,mass_unc,bind_ener_unc,beta_mode,beta_unc,atom_mass_unc,symbol,a,radius_unc,radius_preliminary_val,radius_preliminary_unc,parity_encoder,isospin_asymmetry,a^1/3
354,-1.1075260661912207,0.5395449324021724,-0.1415832034194716,0.2084922273751591,-0.15883437139506287,13,62,49,111,In,,3.424,0.0308,B-,6.3368,3.675,In,111,0.0044,,,Even-Odd,0.11711711711711714,4.805895533705332
355,-1.0367195470245114,0.4975576945337072,-0.6653707426414012,0.21812217587558225,-0.16128102066847844,11,61,50,111,Sn,+n,5.336,0.0481,B-,10.3337,5.728,Sn,111,0.0024,,,Even-Odd,0.09909909909909909,4.805895533705332
356,-1.1705213458066253,0.5718774417540023,-0.16754378320848906,0.19992463424488446,-0.14806911459203814,16,64,48,112,Cd,,0.25,0.0022,B-,4.2434,0.268,Cd,112,0.0024,,,Even-Even,0.1428571428571429,4.820284528350459
357,-1.095926666075286,0.5285769234431399,0.47516516240019796,0.2100697885566508,-0.1525954157478557,14,63,49,112,In,,4.251,0.038,B-,4.2434,4.563,In,112,0.0041,,,Odd-Odd,0.125,4.820284528350459
358,-1.1151161534245728,0.5270667517565264,-1.0518762603949006,0.20745994380572896,-0.14757978473735525,12,62,50,112,Sn,,0.294,0.0026,B-,17.8317,0.315,Sn,112,0.0022,,,Even-Even,0.1071428571428571,4.820284528350459
359,-1.126320578906095,0.5463216208003663,0.4077060712921574,0.2059361023771809,-0.1397505070624279,17,65,48,113,Cd,,0.245,0.0022,B-,0.2653,0.262,Cd,113,0.0028,,,Even-Odd,0.1504424778761062,4.834588127111639
360,-1.1356664360363016,0.5404772491715998,0.13816845009884016,0.20466502860124047,-0.13999517198976988,15,64,49,113,In,,0.188,0.0017,B-,1.5733,0.202,In,113,0.0031,,,Even-Odd,0.1327433628318584,4.834588127111639
361,-1.1056813216635109,0.5172622303401219,-0.4298826911231071,0.20874311576873064,-0.13938350967141652,13,63,50,113,Sn,,1.575,0.0139,B-,17.1206,1.69,Sn,113,0.0021,,,Even-Odd,0.11504424778761058,4.834588127111639
362,-1.1543621040834235,0.5528406366046311,0.057844452615352135,0.20212235090819186,-0.13057557228712338,18,66,48,114,Cd,,0.276,0.0024,B-,0.3817,0.296,Cd,114,0.0023,,,Even-Even,0.1578947368421053,4.848807585839879
363,-1.1126560900176952,0.524697863465666,0.7372217624041062,0.20779452138087598,-0.13436787866091607,16,65,49,114,In,,0.301,0.0027,B-,0.3018,0.323,In,114,0.0029,,,Odd-Odd,0.14035087719298245,4.848807585839879
364,-1.1700849285611499,0.5399549904652894,-0.8554914738421026,0.1999839881187898,-0.12910758272307468,14,64,50,114,Sn,,0.029,0.0004,B-,19.7724,0.031,Sn,114,0.002,,,Even-Even,0.1228070175438597,4.848807585839879
365,-1.0986496707282638,0.522898908352097,0.6308072056171559,0.20969945021763386,-0.12727259576801356,19,67,48,115,Cd,,0.651,0.0057,B-,0.6514,0.699,Cd,115,0.0046,,,Even-Odd,0.16521739130434787,4.862944131094279
366,-1.1405504881537967,0.5312844301064626,0.4420506066516647,0.20400078365500343,-0.12213463229384265,17,66,49,115,In,,0.012,0.0003,B-,0.0097,0.012,In,115,0.0026,,,Even-Odd,0.14782608695652177,4.862944131094279
367,-1.1549078998079596,0.5277167665225448,-0.25569390421667937,0.20204812017627735,-0.12311329200320843,15,65,50,115,Sn,,0.015,0.0003,B-,16.0253,0.016,Sn,115,0.0019,,,Even-Odd,0.13043478260869568,4.862944131094279
368,-1.1167738578671134,0.5252407186956923,0.2521405482732194,0.20723449121976825,-0.1163850065013173,20,68,48,116,Cd,,0.16,0.0014,B-,0.272,0.172,Cd,116,0.0059,,,Even-Even,0.1724137931034483,4.876998961073313
369,-1.1034195536470355,0.5097812272497458,0.991621714607487,0.2090507256110991,-0.11540634679195153,18,67,49,116,In,-n,0.22,0.0019,B-,0.2397,0.236,In,116,0.0027,,,Odd-Odd,0.15517241379310343,4.876998961073313
370,-1.197970495611607,0.5407464442962794,-0.5866799539746845,0.19619144960879994,-0.11063538070879304,16,66,50,116,Sn,,0.096,0.0009,B-,5.154,0.103,Sn,116,0.0019,,,Even-Even,0.13793103448275867,4.876998961073313
371,-1.0172453293125838,0.4435638355906011,-1.2075397427161885,0.2207707428686208,-0.03760289989736287,12,64,52,116,Te,,24.206,0.2087,B-,75.323,25.986,Te,116,0.0128,,,Even-Even,0.10344827586206895,4.876998961073313
372,-0.6646681021651949,0.2724441717172073,,0.26872254893945163,0.006926116878784722,8,62,54,116,Xe,,13.017,0.1122,B-,,13.974,Xe,116,0.0096,,,Even-Even,0.06896551724137934,4.876998961073313
373,-1.0505669201930712,0.49157029949198766,0.8429754845111808,0.21623888045461165,-0.12458128156725712,21,69,48,117,Cd,-n,1.013,0.0087,B-,4.9829,1.087,Cd,117,0.0025,,,Even-Odd,0.17948717948717952,4.890973246508748
374,-1.1234273594062845,0.513018482264363,0.6313670154400955,0.20632959143256904,-0.10549741723462212,19,68,49,117,In,,4.881,0.0417,B-,4.8567,5.239,In,117,0.0032,,,Even-Odd,0.16239316239316237,4.890973246508748
375,-1.1654098499441496,0.5212955481980296,-0.004070256690746284,0.20061981384229266,-0.10427409259791436,17,67,50,117,Sn,,0.483,0.0041,B-,8.4449,0.518,Sn,117,0.0019,,,Even-Odd,0.14529914529914534,4.890973246508748
376,-1.0587415040851071,0.4899297791762476,0.4477937748351778,0.21512710861534245,-0.11112471056347593,22,70,48,118,Cd,-nn,20.001,0.1695,B-,21.4501,21.471,Cd,118,0.006,,,Even-Even,0.18644067796610164,4.904868131524016
377,-1.0739369742230256,0.4868071733426066,1.218758740544876,0.21306046844170948,-0.10023712129678075,20,69,49,118,In,,7.752,0.0657,B-,7.7396,8.322,In,118,0.0033,,,Odd-Odd,0.1694915254237288,4.904868131524016
378,-1.2016317598246722,0.5312655619623566,-0.37954343682251446,0.19569350080650183,-0.09314183840387719,18,68,50,118,Sn,,0.499,0.0042,B-,2.9745,0.536,Sn,118,0.0019,,,Even-Even,0.15254237288135597,4.904868131524016
379,-1.0872869494795525,0.46380532133003205,-0.9853488803255056,0.21124482268988234,-0.024268661357253227,14,66,52,118,Te,+nn,18.306,0.1551,B-,26.9364,19.652,Te,118,0.0105,,,Even-Even,0.11864406779661019,4.904868131524016
380,-0.8098958827833819,0.32738561478298833,-1.5687909646795042,0.24897103558115147,0.02845663048483418,10,64,54,118,Xe,x,10.378,0.088,B-,16.4423,11.141,Xe,118,0.007,,,Even-Even,0.0847457627118644,4.904868131524016
381,-0.5308309790405034,0.1998072901131648,,0.2869248984021182,0.08289457681831225,8,63,55,118,Cs,IT,12.753,0.1081,B-,,13.69,Cs,118,0.0092,,,Odd-Odd,0.06779661016949157,4.904868131524016
382,-1.0875149415599157,0.48748657056203915,0.8116649384142857,0.2112138112596453,-0.0914291839124876,21,70,49,119,In,,7.31,0.0614,B-,7.3381,7.847,In,119,0.004,,,Even-Odd,0.17647058823529416,4.9186847344587274
383,-1.155806563781432,0.5066581893211992,0.22707920442200788,0.20192589887217638,-0.08763687753869491,19,69,50,119,Sn,,0.725,0.0061,B-,6.9937,0.778,Sn,119,0.002,,,Even-Odd,0.15966386554621848,4.9186847344587274
384,-0.643259472660534,0.24435541044113887,-1.1821898411784664,0.2716342012290654,0.09072385449323962,9,64,55,119,Cs,IT,13.94,0.1171,B-,200.7537,14.965,Cs,119,0.0089,,,Even-Odd,0.07563025210084029,4.9186847344587274
385,-0.9795421346841107,0.4469925086473273,0.6937991310269898,0.22589851320427912,-0.10451875752525634,24,72,48,120,Cd,x,3.726,0.0311,B-,40.1837,4.0,Cd,120,0.0069,,,Even-Even,0.19999999999999996,4.93242414866094
386,-1.0306347558569404,0.4588513532650809,1.4057246600767352,0.2189497298944887,-0.08702521522034047,22,71,49,120,In,+,40.011,0.3334,B-,40.0,42.953,In,120,0.0042,,,Odd-Odd,0.18333333333333335,4.93242414866094
387,-1.1856116509900063,0.5139153672517275,-0.18650611721095764,0.19787229691434158,-0.07772794798136443,20,70,50,120,Sn,,0.92,0.0077,B-,7.1399,0.987,Sn,120,0.0021,,,Even-Even,0.16666666666666663,4.93242414866094
388,-1.1355232050622708,0.4743033550660384,-0.766863541651704,0.20468450854704345,-0.014237399336252293,16,68,52,120,Te,,1.751,0.0146,B-,15.0,1.88,Te,120,0.0088,,,Even-Even,0.1333333333333333,4.93242414866094
389,-0.9280294597480286,0.3692272366690819,-1.294689879818438,0.23290442745121656,0.04338119105266404,12,66,54,120,Xe,x,11.817,0.0985,B-,15.4611,12.686,Xe,120,0.0063,,,Even-Even,0.09999999999999998,4.93242414866094
390,-0.6889614375413501,0.2604097525371313,-0.6452302467893472,0.26541857024887333,0.09304817130298364,10,65,55,120,Cs,IT,9.97,0.0831,B-,300.0,10.702,Cs,120,0.0075,,,Odd-Odd,0.08333333333333337,4.93242414866094
391,-0.5446626525012513,0.19100638112521134,,0.2850437381704024,0.11470101737270354,8,64,56,120,Ba,-,300.166,2.5014,B-,,322.241,Ba,120,0.0058,,,Even-Even,0.06666666666666665,4.93242414866094
392,-1.0337184786127611,0.45542224811345156,1.0085935543506332,0.2185303297325122,-0.0794406024727551,23,72,49,121,In,+p,27.419,0.2266,B-,27.4098,29.435,In,121,0.0047,,,Even-Odd,0.1900826446280992,4.9460874432487
393,-1.1307459340457051,0.48612936047115546,0.4232699117028572,0.2053342385937239,-0.07197832218884016,21,71,50,121,Sn,,0.978,0.0081,B-,2.5239,1.05,Sn,121,0.0021,,,Even-Odd,0.17355371900826444,4.9460874432487
394,-1.1423628808939004,0.4816082074675553,0.13479592472108012,0.20375428994890446,-0.04310786076254623,19,70,51,121,Sb,,2.506,0.0207,B-,25.7587,2.69,Sb,121,0.0026,,,Even-Odd,0.15702479338842978,4.9460874432487
395,-0.7817078366197241,0.29560258611636997,-0.9137124667609181,0.25280471304575386,0.07518763160705642,11,66,55,121,Cs,,14.29,0.1181,B-,141.1765,15.34,Cs,121,0.0078,,,Even-Odd,0.09090909090909094,4.9460874432487
396,-0.5982320757400232,0.2106139836416776,,0.2777580958503711,0.12497694432104538,9,65,56,121,Ba,-,141.898,1.1727,B-,,152.333,Ba,121,0.0052,,,Even-Odd,0.07438016528925617,4.9460874432487
397,-0.968402153039987,0.42406828968569216,1.6032239240548167,0.22741359450704957,-0.0758929610263033,24,73,49,122,In,+,50.06,0.4103,B-,50.0,53.741,In,122,0.0051,,,Odd-Odd,0.19672131147540983,4.9596756638423
398,-1.1521981706432052,0.49001879072630394,0.026077099329605714,0.20241665603532405,-0.0636597146592299,22,72,50,122,Sn,,2.448,0.0201,B-,3.2135,2.627,Sn,122,0.0022,,,Even-Even,0.180327868852459,4.9596756638423
399,-1.1629723548672526,0.4759536695329165,-0.4937325169282653,0.2009513239109589,-0.007264448907020256,18,70,52,122,Te,,1.357,0.0111,B-,5.0,1.456,Te,122,0.0031,,,Even-Even,0.14754098360655743,4.9596756638423
400,-1.01987719485293,0.3989441315403312,-1.0823624096414302,0.22041279520834417,0.05329012060999452,14,68,54,122,Xe,x,11.111,0.0911,B-,35.472,11.928,Xe,122,0.0059,,,Even-Even,0.11475409836065575,4.9596756638423
401,-0.8117920265383229,0.304584830932025,-0.355647478380485,0.2487131529803122,0.07567696146173931,12,67,55,122,Cs,,33.687,0.2761,B-,43.769,36.164,Cs,122,0.007,,,Odd-Odd,0.09836065573770492,4.9596756638423
402,-0.7097492070934976,0.2536051220018635,,0.2625913566507616,0.12216329765661847,10,66,56,122,Ba,x,27.945,0.2291,B-,,30.0,Ba,122,0.0054,,,Even-Even,0.08196721311475408,4.9596756638423
403,-0.9642946304043064,0.41805972199371255,1.2110419485411492,0.22797223167653718,-0.06855301320605992,25,74,49,123,In,,19.832,0.1612,B-,19.8392,21.29,In,123,0.0056,,,Even-Odd,0.2032520325203252,4.97318983326859
404,-1.0908633948667714,0.4602539333208016,0.6221704703488392,0.2107584126843093,-0.05986740828543721,23,73,50,123,Sn,,2.479,0.0202,B-,2.4203,2.661,Sn,123,0.0023,,,Even-Odd,0.1869918699186992,4.97318983326859
405,-1.1315039067037638,0.4675826949736257,0.33339113435252876,0.20523114990155752,-0.03368826105989973,21,72,51,123,Sb,,1.356,0.011,B-,0.0661,1.456,Sb,123,0.0025,,,Even-Odd,0.1707317073170732,4.97318983326859
406,-1.1300057389979634,0.4578136053392789,0.10071020127971415,0.2054349069172488,-0.004573134706263802,19,71,52,123,Te,,1.355,0.011,B-,3.4448,1.454,Te,123,0.0035,,,Even-Odd,0.1544715447154471,4.97318983326859
407,-0.8954532298117874,0.33516001031262327,-0.7221051393637407,0.2373349195616722,0.08142658725426358,13,68,55,123,Cs,x,12.109,0.0985,B-,17.1253,13.0,Cs,123,0.007,,,Even-Odd,0.10569105691056913,4.97318983326859
408,-0.7399368303812134,0.262897899021271,,0.2584857240794276,0.119961313310546,11,67,56,123,Ba,x,12.109,0.0985,B-,,13.0,Ba,123,0.0055,,,Even-Odd,0.08943089430894313,4.97318983326859
409,-0.890377404608974,0.3840511165124538,1.8000334975843715,0.23802524745335935,-0.06476070683226723,26,75,49,124,In,,30.561,0.2465,B-,30.5668,32.808,In,124,0.006,,,Odd-Odd,0.20967741935483875,4.986630952238645
410,-1.102891910709658,0.46049648259311915,0.22253793141390707,0.20912248478832807,-0.051304135828486044,24,74,50,124,Sn,,1.314,0.0106,B-,0.4101,1.41,Sn,124,0.0023,,,Even-Even,0.19354838709677424,4.986630952238645
411,-1.1690577232299637,0.4689522917850687,-0.2812375685820061,0.20012369311298656,0.0035008078960044723,20,72,52,124,Te,,1.352,0.0109,B-,1.8593,1.451,Te,124,0.0029,,,Even-Even,0.16129032258064513,4.986630952238645
412,-1.0866129875741442,0.4175953640044293,-0.8284405455090587,0.2113364822697024,0.06197572553061614,16,70,54,124,Xe,,1.358,0.011,B-,9.2512,1.457,Xe,124,0.0055,,,Even-Even,0.12903225806451613,4.986630952238645
413,-0.9155801109284513,0.3396707930385462,-0.18070474304585438,0.23459758500028638,0.08240524696362936,14,69,55,124,Cs,x,9.151,0.0738,B-,15.4894,9.823,Cs,124,0.0062,,,Odd-Odd,0.11290322580645162,4.986630952238645
414,-0.8390649875267705,0.29978771331693155,-1.4029499993549948,0.2450039307250072,0.1260779364940827,12,68,56,124,Ba,x,12.497,0.1008,B-,58.0305,13.416,Ba,124,0.0052,,,Even-Even,0.09677419354838712,4.986630952238645
415,-0.8772326510845312,0.37485066377069154,1.427747109777997,0.23981298584289049,-0.05925574596708386,27,76,49,125,In,x,1.77,0.0142,B-,2.2131,1.9,In,125,0.0064,,,Even-Odd,0.21599999999999997,4.999999999999999
416,-1.0354230513006832,0.4289950357717396,0.8106978647201579,0.21829850082795507,-0.0476341619183638,25,75,50,125,Sn,-n,1.329,0.0106,B-,2.1661,1.426,Sn,125,0.0026,,,Even-Odd,0.19999999999999996,4.999999999999999
417,-1.1257003250084787,0.44700993647508785,0.3069171631703345,0.2060204606334709,0.006069789633089388,21,73,52,125,Te,,1.352,0.0108,B-,0.06,1.451,Te,125,0.003,,,Even-Odd,0.16800000000000004,4.999999999999999
418,-0.9833625027375611,0.3631362828822338,-0.5306707290229831,0.2253789309861933,0.08876653507450805,15,70,55,125,Cs,,7.736,0.0619,B-,13.4415,8.304,Cs,125,0.0062,,,Even-Odd,0.12,4.999999999999999
419,-0.8557802701882455,0.3031832590977466,-0.8251058352304491,0.24273058668201983,0.1250992767847169,13,69,56,125,Ba,,10.992,0.0879,B-,27.6308,11.8,Ba,125,0.0052,,,Even-Odd,0.10399999999999998,4.999999999999999
420,-0.802112694915889,0.34124837153005527,1.9665744971319137,0.2500295775910392,-0.055341107129619635,28,77,49,126,In,x,4.192,0.0333,B-,11.4802,4.5,In,126,0.0068,,,Odd-Odd,0.2222222222222222,5.0132979349645845
421,-1.0389288768625031,0.42610604924908174,0.41841830568179944,0.21782169551788252,-0.03931555438875354,26,76,50,126,Sn,-nn,10.688,0.0848,B-,30.0,11.473,Sn,126,0.0043,,,Even-Even,0.2063492063492064,5.0132979349645845
422,-1.1557829853599566,0.45450476660236855,-0.0822898399509434,0.20192910896835048,0.013654402380675857,22,74,52,126,Te,,1.354,0.0107,B-,3.6717,1.453,Te,126,0.0032,,,Even-Even,0.17460317460317465,5.0132979349645845
423,-1.1292960449616107,0.4261273659309729,-0.6048250309023073,0.20553142917122794,0.06943800581453106,18,72,54,126,Xe,,0.00562,0.0003,B-,10.3587,0.006,Xe,126,0.0052,,,Even-Even,0.1428571428571429,5.0132979349645845
424,-0.990893196590991,0.3623642733218864,0.01123953824474908,0.2243547274993882,0.08778787536514226,16,71,55,126,Cs,,10.359,0.0822,B-,16.2322,11.12,Cs,126,0.0056,,,Odd-Odd,0.12698412698412698,5.0132979349645845
425,-0.9423865828046215,0.33420810524091976,-1.1785255145596658,0.23095180784624267,0.13048190518622874,14,70,56,126,Ba,x,12.497,0.0992,B-,91.3663,13.416,Ba,126,0.005,,,Even-Even,0.11111111111111116,5.0132979349645845
426,-0.7752881279720749,0.32715415594651814,1.6469503815580588,0.25367781898747616,-0.05154880075582694,29,78,49,127,In,,10.001,0.0788,B-,12.026,10.736,In,127,0.0071,,,Even-Odd,0.22834645669291342,5.026525695313479
427,-0.9654647203924394,0.3930155014054426,0.9822264029124311,0.2278130942664354,-0.03515625062394841,27,77,50,127,Sn,,9.226,0.0726,B-,10.1668,9.904,Sn,127,0.0048,,,Even-Odd,0.21259842519685035,5.026525695313479
428,-1.1245870021623807,0.428928061061747,0.21266350320372268,0.20617187626325448,0.0422801988796278,21,74,53,127,I,,3.621,0.0285,B-,2.0442,3.887,I,127,0.0081,,,Even-Odd,0.16535433070866146,5.026525695313479
429,-1.1054722038642308,0.4125438865229957,-0.06788865561695555,0.20877155692834096,0.07249631740629997,19,73,54,127,Xe,,4.088,0.0322,B-,6.4115,4.388,Xe,127,0.0038,,,Even-Odd,0.14960629921259838,5.026525695313479
430,-1.0454192053355509,0.3800720985807097,-0.3331512323846341,0.21693898853680632,0.09561715304006856,17,72,55,127,Cs,,5.578,0.0439,B-,12.6525,5.987,Cs,127,0.0055,,,Even-Odd,0.13385826771653542,5.026525695313479
431,-0.9466590389516027,0.3323894177934385,-0.6297716636786893,0.2303707365649967,0.1284022533038267,15,71,56,127,Ba,,11.357,0.0894,B-,27.7403,12.192,Ba,127,0.0051,,,Even-Odd,0.11811023622047245,5.026525695313479
432,-0.962343595391536,0.38786881901367554,0.5945239146486287,0.22823758012747591,-0.028550297585728808,28,78,50,128,Sn,,17.682,0.1381,B-,13.3175,18.982,Sn,128,0.0054,,,Even-Even,0.21875,5.039684199579492
433,-1.1248922518122542,0.4336402000125507,0.0952963132142764,0.20613036072560562,0.023440999474334798,24,76,52,128,Te,,0.706,0.0055,B-,3.6807,0.758,Te,128,0.0029,,,Even-Even,0.1875,5.039684199579492
434,-1.1499061653935199,0.42578644305236657,-0.43336318335560753,0.20272837688479864,0.07579929392540977,20,74,54,128,Xe,,0.0052,0.0003,B-,5.3762,0.00558,Xe,128,0.005,,,Even-Even,0.15625,5.039684199579492
435,-1.0365230697988008,0.3727748798558205,0.23238520474379132,0.21814889864657974,0.09378216608500743,18,73,55,128,Cs,,5.376,0.042,B-,5.6122,5.771,Cs,128,0.0052,,,Odd-Odd,0.140625,5.039684199579492
436,-1.0202860798902198,0.35764075587196575,-0.9900985517121372,0.22035718888407257,0.13464120895103387,16,72,56,128,Ba,,1.61,0.0126,B-,54.4716,1.728,Ba,128,0.0048,,,Even-Even,0.125,5.039684199579492
437,-0.8823780283017337,0.35307250452391875,1.1424404735722071,0.2391131958453962,-0.02695997555800968,29,79,50,129,Sn,,17.27,0.1339,B-,27.3634,18.54,Sn,129,0.0058,,,Even-Odd,0.22480620155038755,5.05277434720856
438,-1.1163000023018594,0.4086316992696107,0.10691450798404198,0.20729893964061064,0.07592162638908022,21,75,54,129,Xe,,0.00505,0.0003,B-,4.5532,0.00542,Xe,129,0.005,,,Even-Odd,0.16279069767441856,5.05277434720856
439,-1.081754303183059,0.38653162931997104,-0.13856019082005425,0.2119972794702766,0.10112211390525191,19,74,55,129,Cs,,4.553,0.0353,B-,10.5627,4.888,Cs,129,0.005,,,Even-Odd,0.1472868217054264,5.05277434720856
440,-1.0113889054022172,0.35057355566719867,-0.3955012108863961,0.22156723792739316,0.13378488170533853,17,73,56,129,Ba,,10.504,0.0814,B-,21.628,11.276,Ba,129,0.0049,,,Even-Odd,0.13178294573643412,5.05277434720856
441,-0.8691492928843979,0.3444319027450427,0.769566745284934,0.24091235237883563,-0.016561716145996306,30,80,50,130,Sn,,1.873,0.0144,B-,14.1129,2.01,Sn,130,0.0066,,,Even-Even,0.23076923076923073,5.065797019100886
442,-1.0775381812817575,0.40709733026842043,0.2612301945093976,0.21257069112568566,0.0328605991769813,26,78,52,130,Te,,0.011,0.0003,B-,3.1537,0.011,Te,130,0.0025,,,Even-Even,0.19999999999999996,5.065797019100886
443,-1.1504816211561255,0.4177647452064773,-0.24586164221538062,0.20265010826869817,0.08118192232692158,22,76,54,130,Xe,,0.009,0.0003,B-,8.3567,0.01,Xe,130,0.0049,,,Even-Even,0.16923076923076918,5.065797019100886
444,-1.0644587662471807,0.3760724841252473,0.4142693049940726,0.21434953776818347,0.10246777100563013,20,75,55,130,Cs,,8.357,0.0643,B-,8.3617,8.971,Cs,130,0.0049,,,Odd-Odd,0.15384615384615385,5.065797019100886
445,-1.0747623344136978,0.3713600571111766,-0.7697119560841222,0.21294821379156112,0.1380665179338141,18,74,56,130,Ba,,0.287,0.0022,B-,25.9477,0.308,Ba,130,0.0047,,,Even-Even,0.1384615384615384,5.065797019100886
446,-0.786389957017434,0.30943408799877165,1.276542743601906,0.2521679294120032,-0.009344100789423366,31,81,50,131,Sn,,3.621,0.0276,B-,3.9621,3.887,Sn,131,0.0073,,,Even-Odd,0.23664122137404575,5.0787530781327
447,-1.1081472701520376,0.3976079500680665,0.2728537292774742,0.20840774144625132,0.07995859769021489,23,77,54,131,Xe,,0.00512,0.0003,B-,0.1771,0.00549,Xe,131,0.0049,,,Even-Odd,0.17557251908396942,5.0787530781327
448,-1.09781545059219,0.3850699962941499,0.07139440166301868,0.20981290408366535,0.10662707477043527,21,76,55,131,Cs,+nn,0.177,0.0014,B-,0.4515,0.19,Cs,131,0.0047,,,Even-Odd,0.16030534351145043,5.0787530781327
449,-1.058086647338838,0.361332718756364,-0.2318142228806128,0.2152161686753678,0.13721019068811988,19,75,56,131,Ba,-n,0.415,0.0032,B-,27.9479,0.445,Ba,131,0.0048,,,Even-Odd,0.14503816793893132,5.0787530781327
450,-0.7656679299917507,0.2984218613279805,0.9545398961137455,0.254986200077038,-0.0075091138343622455,32,82,50,132,Sn,,1.976,0.015,B-,3.1606,2.121,Sn,132,0.0076,,,Even-Even,0.24242424242424243,5.091643369659488
451,-1.0150636471218055,0.37564197357004797,0.44557409575945467,0.22106745739595687,0.0422801988796278,28,80,52,132,Te,,3.486,0.0264,B-,3.483,3.742,Te,132,0.0031,,,Even-Even,0.21212121212121215,5.091643369659488
452,-1.1331224920342775,0.4032053074438533,-0.07687272810874748,0.20501101868983065,0.08619755333742204,24,78,54,132,Xe,,0.00507,0.0003,B-,1.0359,0.00544,Xe,132,0.0048,,,Even-Even,0.18181818181818177,5.091643369659488
